tag,region,model,horizon,mae_mean,mae_std
P,TOWN SQUARE,LSTM,10,5.927682439265714,3.4874117048077986
P,TOWN SQUARE,LSTM,14,6.090548914176027,3.7772394541412835
P,TOWN SQUARE,LSTM,18,6.900213816169227,4.182768995193919
P,TOWN SQUARE,LSTM,22,6.4710283471564365,4.853175728445216
P,TOWN SQUARE,LSTM,26,6.615597073348252,4.670545099386808
P,TOWN SQUARE,LSTM,30,6.08015329632683,4.379494412696041
P,TOWN SQUARE,LSTM,34,6.31863191027149,4.3616263164355535
P,DownTown Dubai,LSTM,2,4.109828124935855,3.025123939780729
P,DownTown Dubai,LSTM,6,4.655289464120962,2.5910938982808545
P,DownTown Dubai,LSTM,10,4.6011883392669715,3.5895545012832786
P,DownTown Dubai,LSTM,14,4.525468764104462,3.395422410524553
P,DownTown Dubai,LSTM,18,4.5792300139484645,3.134563370117533
P,DownTown Dubai,LSTM,22,5.0575349782642816,2.6980225946574543
P,DownTown Dubai,LSTM,26,5.1745700115279,3.0893149193974194
P,DownTown Dubai,LSTM,30,4.604287449049459,3.411390538311234
P,DownTown Dubai,LSTM,34,5.355345562402653,3.999594708898515
P,Dubai Creek Harbour,LSTM,2,0.8616012973577398,0.8051310370500434
P,Dubai Creek Harbour,LSTM,6,1.591750562219598,0.842347583843093
P,Dubai Creek Harbour,LSTM,10,1.5492110126490635,0.7743063948841841
P,Dubai Creek Harbour,LSTM,14,1.6988002995930411,0.8186577991854154
P,Dubai Creek Harbour,LSTM,18,1.589267832751065,0.7429292760460008
P,Dubai Creek Harbour,LSTM,22,1.8668741464307126,0.8324703958957991
P,Dubai Creek Harbour,LSTM,26,1.5027243032157875,0.6580746209025513
P,Dubai Creek Harbour,LSTM,30,1.3628835036920268,0.9103102320396156
P,Dubai Creek Harbour,LSTM,34,1.5031966183697822,0.8950438249927704
P,Dubai Marina,LSTM,2,5.843332970654231,4.698924389392987
P,Dubai Marina,LSTM,6,6.029069416302619,3.472037655739139
P,Dubai Marina,LSTM,10,6.197994119490345,2.486178421730199
P,Dubai Marina,LSTM,14,7.771975950581198,3.7311736267796998
P,Dubai Marina,LSTM,18,7.701214623715863,4.198891865053648
P,Dubai Marina,LSTM,22,7.40078125490975,3.3345793933233403
P,Dubai Marina,LSTM,26,9.652660905129128,2.9701682863412184
P,Dubai Marina,LSTM,30,8.449072942184198,3.4660146580109923
P,Dubai Marina,LSTM,34,9.200102528189827,3.305949786096342
P,Dubai South Residential District,LSTM,2,1.409302905465454,0.9389317357094691
P,Dubai South Residential District,LSTM,6,2.131955456309199,1.567311829873447
P,Dubai South Residential District,LSTM,10,2.078260186310382,1.462191186387785
P,Dubai South Residential District,LSTM,14,2.2405987286496942,1.6067238405923139
P,Dubai South Residential District,LSTM,18,2.4450393692226684,1.4422394671952425
P,Dubai South Residential District,LSTM,22,2.6693156479006426,1.7693064389121473
P,Dubai South Residential District,LSTM,26,2.8125993821597306,1.9089930445302994
P,Dubai South Residential District,LSTM,30,2.6448967733430195,1.9221196923545016
P,Dubai South Residential District,LSTM,34,2.6533451547834024,1.9941655561532643
P,Dubai Sports City,LSTM,2,2.1080868472982575,1.600379846887581
P,Dubai Sports City,LSTM,6,2.0130478241329732,1.451244085152532
P,Dubai Sports City,LSTM,10,2.405612108018484,1.883212377037437
P,Dubai Sports City,LSTM,14,1.7416603011850391,1.327798547443518
P,Dubai Sports City,LSTM,18,2.470723178515502,1.9713538560473067
P,Dubai Sports City,LSTM,22,2.262706763067512,1.6599806611357517
P,Dubai Sports City,LSTM,26,2.6403192334594925,1.9818192841971007
P,Dubai Sports City,LSTM,30,2.570523703623795,2.116610868329797
P,Dubai Sports City,LSTM,34,2.1287972803941724,1.5299154140518076
P,Al Furjan,LSTM,2,9.686177805838636,5.954504863979552
P,Al Furjan,LSTM,6,10.553977177704036,6.213595741286469
P,Al Furjan,LSTM,10,11.31796481341612,5.784426882047751
P,Al Furjan,LSTM,14,12.324883810569878,4.4208954633297575
P,Al Furjan,LSTM,18,10.244998474687035,4.600516421082244
P,Al Furjan,LSTM,22,9.303020941857742,3.3462294212010333
P,Al Furjan,LSTM,26,11.37826780871115,5.885934298521749
P,Al Furjan,LSTM,30,11.114348533968668,6.408355402349562
P,Al Furjan,LSTM,34,10.9955947906321,4.256151854599417
P,International City Phase 1,LSTM,2,2.8703424091467324,2.3011626939688323
P,International City Phase 1,LSTM,6,2.9795195123086886,2.248755678009385
P,International City Phase 1,LSTM,10,4.957286408054856,3.476973518613474
P,International City Phase 1,LSTM,14,3.777866639256037,2.901274951718541
P,International City Phase 1,LSTM,18,2.552318170270676,2.035292155273126
P,International City Phase 1,LSTM,22,2.6699151750029975,2.2742164961369693
P,International City Phase 1,LSTM,26,3.8096207294749496,3.08414924571535
