tag,region,model,horizon,mae_mean,mae_std
P,Mudon,ARIMA,22,1.7172556126017233,1.3982631171512545
P,Mudon,ARIMA,26,1.9891055345559105,1.6253764494595835
P,Mudon,ARIMA,30,2.2233282688073777,1.8214802169470141
P,Mudon,ARIMA,34,2.6081531086457566,2.0626255199506733
P,Palm Jumeirah,ARIMA,2,1.0197840716205018,0.23941332044442537
P,Palm Jumeirah,ARIMA,6,3.495922419966219,1.0235191062239055
P,Palm Jumeirah,ARIMA,10,4.615576837833802,1.3120858639523776
P,Palm Jumeirah,ARIMA,14,4.992639657051029,1.4131242454731179
P,Palm Jumeirah,ARIMA,18,5.592216824991589,1.2906105808224928
P,Palm Jumeirah,ARIMA,22,5.955707979425981,2.215052365749877
P,Palm Jumeirah,ARIMA,26,5.7131309293632695,3.5235662136917445
P,Palm Jumeirah,ARIMA,30,5.521012763499382,4.392823851143306
P,Palm Jumeirah,ARIMA,34,7.2312465263995,4.484899309136557
P,Silicon Oasis,ARIMA,2,0.07558510400604927,0.0523674888258052
P,Silicon Oasis,ARIMA,6,0.26885199480652794,0.18019163694682644
P,Silicon Oasis,ARIMA,10,0.6348546691179118,0.49167869829492244
P,Silicon Oasis,ARIMA,14,0.7694377472191835,0.5168851161358624
P,Silicon Oasis,ARIMA,18,0.8179725225976912,0.5296029677407181
P,Silicon Oasis,ARIMA,22,0.8720396271089675,0.6064168015697863
P,Silicon Oasis,ARIMA,26,1.0162480664907132,0.6305866695083341
P,Silicon Oasis,ARIMA,30,1.0365999729610287,0.6620950454867787
P,Silicon Oasis,ARIMA,34,1.1998333851288447,0.784687234437366
P,The Greens,ARIMA,2,0.17350277105832224,0.10654752613551252
P,The Greens,ARIMA,6,0.6552308879758926,0.47803213910711173
P,The Greens,ARIMA,10,0.9990923769099171,0.7727442382751962
P,The Greens,ARIMA,14,1.3524004750985612,1.0489927017456333
P,The Greens,ARIMA,18,1.6331671026105947,1.3164897945267737
P,The Greens,ARIMA,22,1.8796112669827427,1.630353724797812
P,The Greens,ARIMA,26,2.126768715751507,1.9345894656561897
P,The Greens,ARIMA,30,2.4446316423680354,2.195978548387999
P,The Greens,ARIMA,34,3.0334161052983064,2.505951389451894
