tag,region,model,horizon,mae_mean,mae_std
P,Silicon Oasis,Naive-12Mean,26,1.2251654236284528,0.5970943478054538
P,Silicon Oasis,Naive-12Mean,30,1.2628464137657809,0.7006014652534008
P,Silicon Oasis,Naive-12Mean,34,1.378383031295388,0.8048695104343199
P,The Greens,Naive-12Mean,2,0.8586403095027174,0.6115313580590689
P,The Greens,Naive-12Mean,6,1.1861190463101279,0.9265009721783183
P,The Greens,Naive-12Mean,10,1.4796488680021747,1.2577209335639268
P,The Greens,Naive-12Mean,14,1.7631221099575771,1.5643672001935243
P,The Greens,Naive-12Mean,18,2.023926634793536,1.858695107048277
P,The Greens,Naive-12Mean,22,2.2968077382362155,2.1662391434080064
P,The Greens,Naive-12Mean,26,2.590690034654821,2.4292214844379854
P,The Greens,Naive-12Mean,30,2.937584947745301,2.6533429089429537
P,The Greens,Naive-12Mean,34,3.3558834699226234,3.0381529463767167
PC,Business Bay,Naive-12Mean,2,3.729044948048321,1.1851687883533897
PC,Business Bay,Naive-12Mean,6,4.341651529770679,1.5375724944852105
PC,Business Bay,Naive-12Mean,10,4.778897537023131,1.7039210135738825
PC,Business Bay,Naive-12Mean,14,5.041710494081926,1.8155052037202386
PC,Business Bay,Naive-12Mean,18,5.385847568035739,2.1429716975444437
PC,Business Bay,Naive-12Mean,22,5.866689031406286,2.397826693485272
PC,Business Bay,Naive-12Mean,26,6.432931120748329,2.714136263528971
PC,Business Bay,Naive-12Mean,30,6.773045752916749,2.827452557831203
PC,Business Bay,Naive-12Mean,34,7.671716586191191,3.083147449824311
PC,DAMAC HILLS 2,Naive-12Mean,2,0.5361872003018014,0.5027886095903569
PC,DAMAC HILLS 2,Naive-12Mean,6,0.6771583801369694,0.6304828997991844
PC,DAMAC HILLS 2,Naive-12Mean,10,0.7667435649681146,0.7545297717253963
PC,DAMAC HILLS 2,Naive-12Mean,14,0.8996234211966868,0.8492751017333126
PC,DAMAC HILLS 2,Naive-12Mean,18,1.0563699661924446,0.9314037320947988
PC,DAMAC HILLS 2,Naive-12Mean,22,1.1836417927740248,1.0179173358331601
PC,DAMAC HILLS 2,Naive-12Mean,26,1.2817463408850915,1.048082454447054
PC,DAMAC HILLS 2,Naive-12Mean,30,1.3756862750262902,1.0687425115522258
PC,DAMAC HILLS 2,Naive-12Mean,34,1.2995161622370015,1.1329046540785015
PC,DAMAC HILLS,Naive-12Mean,2,3.3479136368973483,1.097936641017514
PC,DAMAC HILLS,Naive-12Mean,6,4.075800566043419,1.5994791745663632
PC,DAMAC HILLS,Naive-12Mean,10,4.341301789836327,1.7610681230823895
PC,DAMAC HILLS,Naive-12Mean,14,4.348932695053664,2.03396779409537
PC,DAMAC HILLS,Naive-12Mean,18,4.375774394738129,2.1584518869921006
PC,DAMAC HILLS,Naive-12Mean,22,4.508435719064115,2.230640048142775
PC,DAMAC HILLS,Naive-12Mean,26,4.649743428826549,2.0354835757688745
PC,DAMAC HILLS,Naive-12Mean,30,4.63398399292848,1.806250222569468
PC,DAMAC HILLS,Naive-12Mean,34,4.765943086265289,1.5595036427024367
PC,TOWN SQUARE,Naive-12Mean,2,2.6289469572083326,1.1702651602902725
PC,TOWN SQUARE,Naive-12Mean,6,3.028459617191698,1.5164057807734161
PC,TOWN SQUARE,Naive-12Mean,10,3.0163765476177176,1.619400235667124
PC,TOWN SQUARE,Naive-12Mean,14,2.9527472139135797,1.5976323627922384
PC,TOWN SQUARE,Naive-12Mean,18,3.0988588885217885,1.591667991594843
PC,TOWN SQUARE,Naive-12Mean,22,3.3787330731747915,1.5349509626343256
PC,TOWN SQUARE,Naive-12Mean,26,3.6884898750172317,1.6925224166685446
PC,TOWN SQUARE,Naive-12Mean,30,3.9227445231935136,2.269270750267966
PC,TOWN SQUARE,Naive-12Mean,34,4.470424615830261,2.583047148028368
PC,DownTown Dubai,Naive-12Mean,2,2.8749994326663524,0.981699107839771
PC,DownTown Dubai,Naive-12Mean,6,3.334957397505616,1.3034824572275812
PC,DownTown Dubai,Naive-12Mean,10,3.6886433976234265,1.6069577761407128
PC,DownTown Dubai,Naive-12Mean,14,4.0362916935569855,1.8514729138793284
PC,DownTown Dubai,Naive-12Mean,18,4.275831258389259,2.048563116113686
PC,DownTown Dubai,Naive-12Mean,22,4.401947504413501,2.022178734580127
PC,DownTown Dubai,Naive-12Mean,26,4.582006341302483,2.486574447038598
PC,DownTown Dubai,Naive-12Mean,30,4.860084815375066,2.9734644804194925
PC,DownTown Dubai,Naive-12Mean,34,5.739971265579097,2.801528287107568
PC,Dubai Creek Harbour,Naive-12Mean,2,1.0564082848407046,1.0210141711878693
PC,Dubai Creek Harbour,Naive-12Mean,6,1.273099774709705,1.2243475965184631
PC,Dubai Creek Harbour,Naive-12Mean,10,1.3478354609824144,1.1204320118511097
PC,Dubai Creek Harbour,Naive-12Mean,14,1.3330763316784169,0.9527278645451615
PC,Dubai Creek Harbour,Naive-12Mean,18,1.3458377105742136,0.9377184587835945
PC,Dubai Creek Harbour,Naive-12Mean,22,1.4164386403090803,0.9428817641819742
PC,Dubai Creek Harbour,Naive-12Mean,26,1.5183117077728459,0.9295454732355443
PC,Dubai Creek Harbour,Naive-12Mean,30,1.594364965574472,1.0334293123084013
PC,Dubai Creek Harbour,Naive-12Mean,34,1.7112292563140203,1.0061666160878988
PC,Dubai Marina,Naive-12Mean,2,2.865230387276527,1.3141541230900717
PC,Dubai Marina,Naive-12Mean,6,3.3256035935073234,1.5482627586780449
PC,Dubai Marina,Naive-12Mean,10,3.8205697130660345,1.4452080465811443
