system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
69,0,downtown_dubai,,,,,,,,,2016-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0,downtown_dubai,,,,,,,,,2016-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0,downtown_dubai,,,,,,,,,2016-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0,downtown_dubai,,,,,,,,,2016-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0,downtown_dubai,,,,,,,,,2016-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,1,downtown_dubai,-10.01000261816322,-10.875913392414413,-1.8692620800739483,-3.5963676714715884,-4.376387548005235,4.869692415524854,6.4136349466917535,8.058862893615586,2016-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0,downtown_dubai,,,,,,,,,2016-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0,downtown_dubai,,,,,,,,,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0,downtown_dubai,,,,,,,,,2016-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0,downtown_dubai,,,,,,,,,2016-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0,downtown_dubai,,,,,,,,,2016-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0,downtown_dubai,,,,,,,,,2016-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0,downtown_dubai,,,,,,,,,2016-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0,downtown_dubai,,,,,,,,,2016-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0,downtown_dubai,,,,,,,,,2016-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0,downtown_dubai,,,,,,,,,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0,downtown_dubai,,,,,,,,,2016-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,2,downtown_dubai,-10.188024273603041,-10.870879514215613,-2.1263968381943035,-3.5950710311287533,-4.3764743409373805,4.8712004310236345,6.592953242474343,8.334624940402058,2016-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0,downtown_dubai,,,,,,,,,2016-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,2,downtown_dubai,-10.236801554966862,-10.869958572145707,-2.13074141695728,-3.7660989480464258,-4.374005194417277,4.621016527830475,6.47070260692054,7.705493021970691,2016-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0,downtown_dubai,,,,,,,,,2016-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0,downtown_dubai,,,,,,,,,2016-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0,downtown_dubai,,,,,,,,,2016-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,2,downtown_dubai,-10.155506321053783,-10.869466990132757,-1.8788056238768425,-3.534933911194285,-4.370183075723441,4.864210382963256,6.620572409859495,8.23667008502456,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0,downtown_dubai,,,,,,,,,2017-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0,downtown_dubai,,,,,,,,,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,2,downtown_dubai,-10.233434343667373,-10.877298058284005,-2.1296610333806223,-3.5763846963442507,-4.374527625064102,5.122425511590087,6.657049647323196,8.524547671706705,2017-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0,downtown_dubai,,,,,,,,,2017-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0,downtown_dubai,,,,,,,,,2017-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2,downtown_dubai,-9.923238115457716,-10.629295639213462,-1.877581324334429,-3.247421712629907,-3.8741559057558272,5.372143590382435,6.675816402827702,8.238375283207853,2017-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0,downtown_dubai,,,,,,,,,2017-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2,downtown_dubai,-10.00350102184018,-10.625709447305377,-1.8750809927440246,-3.3705808772319705,-4.129876988883796,5.3750121406123865,6.632920144608354,8.500959270432139,2017-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,1,downtown_dubai,-9.629361336466717,-10.37949336946316,-1.6319851398855867,-2.120841824110956,-2.874660548153914,6.376840533307317,7.5085195123557105,8.845615452571646,2017-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,3,downtown_dubai,-10.052868822537945,-10.37122481638496,-3.6283232023064267,-3.16754636255109,-3.3722433702875416,3.126888475749998,6.885322459986848,6.23891489097319,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0,downtown_dubai,,,,,,,,,2017-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2,downtown_dubai,-9.942051677841974,-10.124245505130492,-3.6275221770473505,-3.098958354126228,-3.3767497616934126,3.121673931824773,6.843093323715685,6.184336428842207,2017-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,1,downtown_dubai,-9.95646574826483,-10.624227442726788,-1.8752420250200195,-3.4015400051998554,-4.127241335725473,5.116952398620425,6.554925743065034,8.12797294547099,2017-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,1,downtown_dubai,-10.079037651075074,-10.868474391427926,-1.879126771651183,-3.108121495547796,-3.880399163253293,5.6266728417872525,6.970916155527309,7.73393166535423,2017-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2,downtown_dubai,-9.972659443517145,-10.120468333889534,-3.6189944178084694,-3.257626421505372,-3.3769793092631923,3.1215655830095397,6.715033022011743,6.039025539749018,2017-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0,downtown_dubai,,,,,,,,,2017-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,2,downtown_dubai,-10.023677886795928,-10.369578385115428,-3.627458320254048,-3.3346706486621263,-3.6253811272942733,2.878684591385583,6.689007238133667,5.936418843938648,2017-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,1,downtown_dubai,-9.967896733844887,-10.618899128161607,-1.8749949176199852,-3.4779496255237627,-4.125297132943406,5.123010779711347,6.489947108321084,7.886991945101559,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,1,downtown_dubai,-9.9436550970975,-10.626562483785209,-1.6175324242383786,-3.032249464748173,-3.617074883669007,5.62518506686676,6.911405632349228,7.648640911571439,2017-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,1,downtown_dubai,-9.958307045109866,-10.62631822558053,-1.8804978633421892,-3.356463385154887,-4.130159594755333,5.382392055648664,6.60184365995491,7.933208116663135,2017-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,1,downtown_dubai,-9.940498467347183,-10.62696021291506,-1.6286786282690977,-3.0259302497155964,-3.626800276655758,5.381430199858695,6.914568217631576,7.521633677170206,2017-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2,downtown_dubai,-9.66765079732578,-9.874370038210207,-3.376354151551609,-2.871376824352403,-3.126328780284218,3.6216491310018455,6.796273972973361,6.091418025968024,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,downtown_dubai,,,,,,,,,2017-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2,downtown_dubai,-9.604764679009614,-9.876013226741895,-3.3758752238699437,-2.850286472871614,-3.126350585910478,3.6302575823158563,6.754478206137956,6.007925798863627,2017-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,1,downtown_dubai,-9.677003932406697,-10.373642252833543,-1.626972393476454,-3.0731801418726947,-3.8771766795175675,5.629114474058775,6.603823790533903,8.005893869559365,2017-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
