system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
114,2,geometry,-17.954845269976836,-17.369428350478533,-9.873811883111546,-10.005535044770449,-10.127321000689117,-3.3779103151600394,7.949310225206496,8.014172914527036,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,geometry,,,,,,,,,2017-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2,geometry,-17.67371417230987,-16.879054440756693,-9.617431182877331,-9.989212584951414,-9.875235920845803,-3.124048525641395,7.68450158735863,7.540850341187547,2017-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,1,geometry,-17.50046933846922,-17.62006266259467,-9.128345014377372,-9.742814002281827,-10.128070566535499,-1.6161627475505371,7.757655336187336,9.734331433366206,2017-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,1,geometry,-18.0380561375262,-17.626070661396373,-8.87851102543101,-10.375188676838604,-10.629453782640223,-3.1257520062850075,7.662867460687664,11.471569091934292,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2,geometry,-17.56869800134495,-16.86954182000834,-9.624317937813997,-9.879558371298941,-9.622733904329188,-3.131267880804348,7.689139630045968,7.414493620426909,2017-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,geometry,,,,,,,,,2017-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2,geometry,-17.49377402293561,-16.87327930626645,-9.630660112359717,-9.896466768581618,-9.622202368678282,-3.1203013772412667,7.59730725435404,7.304900709289893,2017-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,1,geometry,-17.359271705357266,-17.36995632160009,-9.128092471139416,-9.540334447045721,-9.87995804265693,-1.6281386665591204,7.818937258311558,10.209797750133035,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,1,geometry,-17.759895015485746,-17.620055780367355,-8.619499463793577,-10.133090538543433,-10.374032602236728,-2.6249091387993646,7.626804476942215,10.751508619523403,2017-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,1,geometry,-17.35697901618902,-17.373356785890707,-9.132861370733114,-9.474327729787406,-9.872442074822898,-1.6399160470682803,7.882651286401546,10.291608089183546,2017-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,1,geometry,-17.753959410335053,-17.63071721460374,-8.376853372966796,-10.212258781759806,-10.626541929160714,-2.87841669019611,7.541700628575254,11.140190817227326,2017-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2,geometry,-17.604643989381483,-16.874580197998732,-9.873511074434225,-9.874457180192634,-9.683098654835746,-3.1898477731665342,7.730186809188733,7.569131628490148,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,geometry,,,,,,,,,2017-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2,geometry,-17.551860977622795,-16.875767146893956,-9.87552574732695,-9.947654298699604,-9.882407714849627,-3.376939838236895,7.6042066789232665,7.349623192991937,2017-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,1,geometry,-17.34302178892268,-17.375172690101223,-9.124251706036906,-9.48344020790318,-9.875442454672417,-1.6338685783509237,7.859581581019383,10.198361894883494,2017-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,1,geometry,-17.893186729839847,-17.8757234409423,-8.619757537147606,-10.153667888500305,-10.370510965963375,-2.877435894227353,7.739518841339333,11.004048811465559,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2,geometry,-17.647691638797763,-16.87943869961695,-9.881609686513974,-9.82105421233991,-9.437089879950388,-3.312901351186615,7.826637426457917,7.7986117151029335,2017-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,geometry,,,,,,,,,2017-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2,geometry,-17.655072230914453,-16.878860353265168,-10.122366214719348,-9.853744622860189,-9.434249193181811,-3.309785312211076,7.801327608054326,7.670832067953996,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,1,geometry,-17.260792588918328,-17.374624688824333,-9.126147625343265,-9.65077969914305,-9.86676478974672,-1.6269845124540054,7.6100128897753425,9.870167476075082,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,1,geometry,-17.914360103218144,-17.367345688629484,-8.870431225168616,-10.268866821171864,-10.373657655293009,-2.8723530073871752,7.645493282046253,11.574208182507054,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,1,geometry,-17.303947549964846,-17.38361624615523,-9.131743970010858,-9.512863059382074,-9.87320560441988,-1.380015921204646,7.791084490582835,9.852624678147388,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,1,geometry,-17.925547332404058,-17.61925412367271,-8.875657111903806,-10.311813772597896,-10.61945843481155,-3.12068499705159,7.613733559806228,11.239338475816545,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2,geometry,-17.515231912612865,-16.876572072871237,-9.87400807863637,-9.875661065562102,-9.436927569841751,-3.4402386881014344,7.639570847050683,7.476247741385862,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,geometry,,,,,,,,,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2,geometry,-17.397629294432278,-16.6287312770546,-9.872474534177936,-9.735801878845654,-9.308485939152082,-3.187918947077789,7.661827415586627,7.377259818227192,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,1,geometry,-17.290070300947164,-17.12560199660553,-9.124684382032147,-9.60057414180064,-9.875980595409464,-1.6250419185610006,7.689496159146524,9.961628568137511,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,1,geometry,-17.725671924150703,-17.373570184945372,-8.873589331682624,-10.127069291930473,-10.119192361506865,-2.867634803875616,7.598602632220102,10.486561321272202,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2,geometry,-17.524025452649997,-16.622692577019567,-10.124991241072863,-9.787888483829526,-9.123017088525947,-3.379975465777793,7.736136968820583,7.524400230308796,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,geometry,,,,,,,,,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
