system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
109,2,international_city_phase_1,-16.797183590342133,-16.62707842424293,-10.373090022263947,-9.069878570447845,-8.874892318634574,-2.630542230020924,7.7273050198944455,7.73926994411336,2017-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,1,international_city_phase_1,-16.42912348583237,-16.876588027244303,-8.6283042204761,-9.404406930666722,-9.875089441455968,-1.6306154721322046,7.024716555165927,8.72981433753095,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,1,international_city_phase_1,-17.141144094143762,-17.376011194120974,-9.373742463076294,-8.6847072712854,-8.87378630241024,-1.1231567779632725,8.456436822858631,13.65244150863695,2017-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,1,international_city_phase_1,-16.19406818401733,-16.374010298473713,-8.379992726835091,-9.060033668666396,-9.376005219191919,-1.3752082431893922,7.134034515351245,9.15270804610617,2017-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,1,international_city_phase_1,-16.985066432273072,-17.124997858968108,-9.37528332687301,-8.530749869414226,-8.877653703841665,-1.1272757807402756,8.454316562858406,13.723066937395608,2017-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2,international_city_phase_1,-16.44155353169877,-16.123017358589834,-10.12674474049814,-8.592784143143522,-8.372594728848902,-2.1239829616554498,7.848769388555167,7.9794463567228435,2017-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0,international_city_phase_1,,,,,,,,,2017-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,2,international_city_phase_1,-16.28192283345198,-15.876877237714043,-9.875820923135581,-8.492830155774286,-8.374378833694891,-2.1259532348206003,7.789092677677763,7.980141687791856,2017-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,1,international_city_phase_1,-15.934566122550825,-16.126311589693977,-8.371556353123399,-8.809088416165888,-9.126395499349815,-1.1258571221354172,7.125477706384856,9.1422035049191,2017-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,1,international_city_phase_1,-16.70751839300734,-16.87407709463467,-9.121954500392501,-8.175432039895101,-8.625857958451238,-0.8759080718393188,8.532086353112158,14.538126869893649,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2,international_city_phase_1,-16.35477320720752,-16.12444720085219,-9.875958239701745,-8.566343209410961,-8.37455848902652,-2.1237974540271667,7.788429997796709,7.789068014689545,2017-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,international_city_phase_1,,,,,,,,,2017-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2,international_city_phase_1,-16.405504047304177,-16.12590234670147,-9.880541289500258,-8.74511448568364,-8.62348485344993,-2.3785773146287292,7.660389561620339,7.670050884102981,2017-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,1,international_city_phase_1,-16.112199617084208,-16.375044534285156,-8.375356094343234,-9.10818693147822,-9.624380521703134,-1.3768900539291677,7.004012685605669,8.881619691309014,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,1,international_city_phase_1,-16.82614181216537,-16.878772855123707,-9.120467366843913,-8.369956460952794,-8.622413237902048,-0.8728382618822198,8.456185351212504,13.72565881898788,2017-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,1,international_city_phase_1,-16.086420299139952,-16.37520804578168,-8.37554647001932,-9.079231159207232,-9.374398263212182,-1.374064467470865,7.007189139932858,8.80310996623883,2017-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,1,international_city_phase_1,-16.830565808490384,-16.874130773763227,-9.12053622384789,-8.422504768934349,-8.623374059111676,-1.1258070514724035,8.408061039555772,13.784984753799657,2017-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2,international_city_phase_1,-16.543831884704083,-16.375629490501005,-10.124668958885483,-8.84169009911847,-8.62419176165482,-2.3739929833143254,7.702141785585641,7.719145821291218,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,international_city_phase_1,,,,,,,,,2017-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2,international_city_phase_1,-16.59336383591968,-16.37385883586118,-10.128122161563821,-8.850572606041046,-8.623447702256243,-2.376841495318372,7.742791229878798,7.7272586065831455,2017-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,1,international_city_phase_1,-16.306367939082087,-16.627553901640677,-8.622605462404138,-9.303795889295623,-9.62357336311624,-1.6275175142428846,7.002572049786579,8.947503801748127,2017-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,1,international_city_phase_1,-17.05533137152942,-17.121752030881268,-9.37302164596492,-8.474055803306031,-8.624170354134185,-1.1181286482440256,8.58127556822336,13.922293160601152,2017-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2,international_city_phase_1,-16.77627956403901,-16.373304062232258,-10.374192203455364,-8.907760026216831,-8.624347976053246,-2.625823739242456,7.868519537821861,7.9900676362627365,2017-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,0,international_city_phase_1,,,,,,,,,2017-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,2,international_city_phase_1,-16.86930540142393,-16.62257101939283,-10.37690697870986,-9.004084511320055,-8.872097441319097,-2.623603217073118,7.865220890103884,7.99388641152543,2017-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,1,international_city_phase_1,-16.40103872046179,-16.62464056157541,-8.624541901001624,-9.412274246919697,-9.876319796376253,-1.6287969906857511,6.988764473541943,8.881859232557991,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,1,international_city_phase_1,-17.126311552701726,-17.123432081772453,-9.374828918011577,-8.63936498814137,-8.873876152556713,-1.122767336454423,8.486946564560297,13.320384448497368,2017-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,1,international_city_phase_1,-16.39484929491895,-16.624964928682243,-8.626885254244296,-9.357718199618123,-9.626344328543762,-1.6265617258584997,7.037131095301061,9.084899249249,2017-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,1,international_city_phase_1,-17.29424526669262,-17.373150760591724,-9.37738393426099,-8.715527703079868,-8.873782865620223,-1.1213208685289482,8.57871756361295,14.453232661024629,2017-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,2,international_city_phase_1,-16.79449553336267,-16.374180057539238,-10.376273446015803,-9.085784789572017,-8.86912389620491,-2.6261815984318173,7.7087107437905455,7.706239606145335,2017-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,0,international_city_phase_1,,,,,,,,,2017-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,2,international_city_phase_1,-16.75972698624956,-16.37695506843214,-10.378545126622845,-9.113657971333962,-8.871721071129475,-2.6278046986137746,7.646069014915516,7.48722462588019,2017-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,1,international_city_phase_1,-16.515371389969964,-16.875968497795363,-8.625169893769217,-9.449774722519985,-9.876503412744883,-1.8811665861936244,7.065596667449922,8.647396098362227,2017-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,1,international_city_phase_1,-17.228123612190583,-17.37400660181024,-9.37358346593762,-8.83698792386155,-9.122865988557383,-1.3728483433693663,8.391135688329099,16.93537603521837,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2,international_city_phase_1,-16.74662328341451,-16.377536785615103,-10.377759436768379,-8.776313412510262,-8.625753076816155,-2.379497226733652,7.970309870903933,8.131990954745191,2017-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,0,international_city_phase_1,,,,,,,,,2017-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
