tag,region,model,horizon,mae_mean,mae_std
PC,DAMAC HILLS 2,Ridge,26,1.901246713505286,1.5493451907022653
PC,DAMAC HILLS 2,Ridge,30,2.0672007421264595,1.669984214687528
PC,DAMAC HILLS 2,Ridge,34,2.2922204665740407,1.8900267295160766
PC,DAMAC HILLS,Ridge,2,1.48449266427587,0.38840359026731597
PC,DAMAC HILLS,Ridge,6,3.2586109700672394,1.171826670069523
PC,DAMAC HILLS,Ridge,10,4.382666083060392,2.1736454474511056
PC,DAMAC HILLS,Ridge,14,4.864874577214044,3.0556663118218084
PC,DAMAC HILLS,Ridge,18,4.941959873223709,3.797711700382203
PC,DAMAC HILLS,Ridge,22,5.050647894267439,4.084929770178479
PC,DAMAC HILLS,Ridge,26,5.3278865634109955,3.601599613430234
PC,DAMAC HILLS,Ridge,30,5.5313847111293,3.037013984410553
PC,DAMAC HILLS,Ridge,34,5.945638053822702,2.397592014619424
PC,TOWN SQUARE,Ridge,2,1.2576314730217901,0.4073449940853241
PC,TOWN SQUARE,Ridge,6,2.8583097598981886,1.1067800606644658
PC,TOWN SQUARE,Ridge,10,3.4557102060841096,1.5068445665489612
PC,TOWN SQUARE,Ridge,14,3.6875445010501253,1.5927048158558907
PC,TOWN SQUARE,Ridge,18,3.813255412590461,1.4181623205671439
PC,TOWN SQUARE,Ridge,22,3.9877805992870585,1.327146498692323
PC,TOWN SQUARE,Ridge,26,4.314876837289203,1.6596138406427279
PC,TOWN SQUARE,Ridge,30,4.785361901251344,2.5919759906653828
PC,TOWN SQUARE,Ridge,34,5.552929326903819,2.954766340585449
PC,DownTown Dubai,Ridge,2,1.9017320574558734,0.9320104228147424
PC,DownTown Dubai,Ridge,6,3.7722476001696377,2.030426366369265
PC,DownTown Dubai,Ridge,10,4.539852973430985,2.434797737003579
PC,DownTown Dubai,Ridge,14,5.072804764413737,3.614318492484914
PC,DownTown Dubai,Ridge,18,5.40404957319131,4.099932237693103
PC,DownTown Dubai,Ridge,22,5.683202077558426,4.206531868128112
PC,DownTown Dubai,Ridge,26,6.768836302650118,4.530923334560111
PC,DownTown Dubai,Ridge,30,7.682342533210627,4.848893029766587
PC,DownTown Dubai,Ridge,34,8.8950166940297,4.5782135074761845
PC,Dubai Creek Harbour,Ridge,2,0.524128712614354,0.4355714796799277
PC,Dubai Creek Harbour,Ridge,6,1.090488376981184,1.0542077435171198
PC,Dubai Creek Harbour,Ridge,10,1.5031065406290292,1.3380521111528434
PC,Dubai Creek Harbour,Ridge,14,1.627660709379913,1.2088637944172893
PC,Dubai Creek Harbour,Ridge,18,1.7682056200444567,1.1597810166806322
PC,Dubai Creek Harbour,Ridge,22,1.9408434715013108,1.1237933544635579
PC,Dubai Creek Harbour,Ridge,26,1.9180072592930082,0.9376089570609407
PC,Dubai Creek Harbour,Ridge,30,1.9131558434081377,0.9698922849015352
PC,Dubai Creek Harbour,Ridge,34,2.0187297770978203,1.1017271476858979
PC,Dubai Marina,Ridge,2,2.0156540166198966,0.6113303760626011
PC,Dubai Marina,Ridge,6,3.5756553690205495,1.3881725719856313
PC,Dubai Marina,Ridge,10,3.993980412054898,1.7688413078152008
PC,Dubai Marina,Ridge,14,4.7921308246663985,2.2058062667172753
PC,Dubai Marina,Ridge,18,5.259447205026275,2.473714101774476
PC,Dubai Marina,Ridge,22,5.535563753682362,2.7826555601288456
PC,Dubai Marina,Ridge,26,5.565068669142031,3.108823183242289
PC,Dubai Marina,Ridge,30,6.103977730156307,3.277137704745059
PC,Dubai Marina,Ridge,34,6.41547141217947,3.261379843513446
PC,Dubai South Residential District,Ridge,2,0.4477540662337837,0.2258837440405556
PC,Dubai South Residential District,Ridge,6,1.0197305742472242,0.5966381451451461
PC,Dubai South Residential District,Ridge,10,1.5049740082687373,0.9186138447472987
PC,Dubai South Residential District,Ridge,14,1.896705602569782,1.0437989705828428
PC,Dubai South Residential District,Ridge,18,2.122787296979231,1.0883656160926083
PC,Dubai South Residential District,Ridge,22,2.376792015018634,1.1792395912089084
