system:index,ndbi,region,week_start,.geo
169,,jumeirah_village_triangle,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,,jumeirah_village_triangle,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,,jumeirah_village_triangle,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,,jumeirah_village_triangle,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,,jumeirah_village_triangle,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,,jumeirah_village_triangle,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,,jumeirah_village_triangle,2018-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,,jumeirah_village_triangle,2018-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,,jumeirah_village_triangle,2018-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,,jumeirah_village_triangle,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,,jumeirah_village_triangle,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,,jumeirah_village_triangle,2018-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,,jumeirah_village_triangle,2018-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,,jumeirah_village_triangle,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,,jumeirah_village_triangle,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,,jumeirah_village_triangle,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,,jumeirah_village_triangle,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,,jumeirah_village_triangle,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,,jumeirah_village_triangle,2018-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,,jumeirah_village_triangle,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,,jumeirah_village_triangle,2018-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,,jumeirah_village_triangle,2018-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,,jumeirah_village_triangle,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,,jumeirah_village_triangle,2018-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.03271292228332987,jumeirah_village_triangle,2018-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.010034988706725843,jumeirah_village_triangle,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.03474117595383105,jumeirah_village_triangle,2018-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,,jumeirah_village_triangle,2019-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.021205996019311425,jumeirah_village_triangle,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,,jumeirah_village_triangle,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,0.03562339123424489,jumeirah_village_triangle,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,,jumeirah_village_triangle,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,0.013499647074047792,jumeirah_village_triangle,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,0.02002138633743312,jumeirah_village_triangle,2019-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,0.026056199340615815,jumeirah_village_triangle,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,0.013898992571812447,jumeirah_village_triangle,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,,jumeirah_village_triangle,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,,jumeirah_village_triangle,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,0.02448628797107245,jumeirah_village_triangle,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,,jumeirah_village_triangle,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,0.038576329863395646,jumeirah_village_triangle,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,,jumeirah_village_triangle,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,0.026114278271336354,jumeirah_village_triangle,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,0.027362298954026195,jumeirah_village_triangle,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,0.021065534251513144,jumeirah_village_triangle,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,0.03509006008764479,jumeirah_village_triangle,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,,jumeirah_village_triangle,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.027980539487335913,jumeirah_village_triangle,2019-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.03688991313284239,jumeirah_village_triangle,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.04306130229718559,jumeirah_village_triangle,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.04992892144243364,jumeirah_village_triangle,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.0631639827978454,jumeirah_village_triangle,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.052227344342082746,jumeirah_village_triangle,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.050898408088509275,jumeirah_village_triangle,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.05594679364121313,jumeirah_village_triangle,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,,jumeirah_village_triangle,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.052627680662194636,jumeirah_village_triangle,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0.06192771203111129,jumeirah_village_triangle,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,0.0524767670347957,jumeirah_village_triangle,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,0.05639151073323582,jumeirah_village_triangle,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,0.0472989923106141,jumeirah_village_triangle,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,0.06764023055945567,jumeirah_village_triangle,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,,jumeirah_village_triangle,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,0.04961479522896354,jumeirah_village_triangle,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,0.050320012548510915,jumeirah_village_triangle,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,0.05726149430855292,jumeirah_village_triangle,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,0.04383457184563025,jumeirah_village_triangle,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,0.058834492400800666,jumeirah_village_triangle,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,0.03487821514389452,jumeirah_village_triangle,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,0.02402298611655046,jumeirah_village_triangle,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,0.03337411179136075,jumeirah_village_triangle,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,,jumeirah_village_triangle,2019-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,,jumeirah_village_triangle,2019-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.028352685072618105,jumeirah_village_triangle,2019-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.0161969794998339,jumeirah_village_triangle,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,-0.07158399501958101,jumeirah_village_triangle,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
