system:index,ndbi,region,week_start,.geo
208,,dubai_south_residential_district,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,0.09983220087141177,dubai_south_residential_district,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,0.03862306010423014,dubai_south_residential_district,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,0.08477745677894301,dubai_south_residential_district,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,0.08291145761898516,dubai_south_residential_district,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,0.07727435508943466,dubai_south_residential_district,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,0.09767457375045867,dubai_south_residential_district,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,,dubai_south_residential_district,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.08744734917301972,dubai_south_residential_district,2019-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.08616612595831645,dubai_south_residential_district,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.10451037179853667,dubai_south_residential_district,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.10580891152978422,dubai_south_residential_district,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.1030299967950568,dubai_south_residential_district,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.10550347694943547,dubai_south_residential_district,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.10313914829474376,dubai_south_residential_district,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.1097173039509143,dubai_south_residential_district,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,,dubai_south_residential_district,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.11574474816316926,dubai_south_residential_district,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0.11074742675524848,dubai_south_residential_district,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,0.11176470658235955,dubai_south_residential_district,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,0.11466396524706221,dubai_south_residential_district,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,0.10460464759464709,dubai_south_residential_district,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,0.11576866782171552,dubai_south_residential_district,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,,dubai_south_residential_district,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,0.1055235401684722,dubai_south_residential_district,2019-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,0.10707679184294103,dubai_south_residential_district,2019-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,0.11835092963873281,dubai_south_residential_district,2019-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,0.10352295223082142,dubai_south_residential_district,2019-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,0.11749113330149698,dubai_south_residential_district,2019-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,0.1017706695347456,dubai_south_residential_district,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,0.09653968440249648,dubai_south_residential_district,2019-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,0.10798466690143406,dubai_south_residential_district,2019-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,,dubai_south_residential_district,2019-11-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,0.08770070500525559,dubai_south_residential_district,2019-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,0.110957287263015,dubai_south_residential_district,2019-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,0.10496898226310368,dubai_south_residential_district,2019-11-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,0.0940134658869953,dubai_south_residential_district,2019-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,,dubai_south_residential_district,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.09817900268735319,dubai_south_residential_district,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.0800340455974287,dubai_south_residential_district,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.10910273910960244,dubai_south_residential_district,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.10349507686927335,dubai_south_residential_district,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.08018441914875651,dubai_south_residential_district,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,,dubai_south_residential_district,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,0.06111232025191801,dubai_south_residential_district,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,0.09428225332928859,dubai_south_residential_district,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,0.0721544191804998,dubai_south_residential_district,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,0.1151671379565038,dubai_south_residential_district,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0.07532561204122618,dubai_south_residential_district,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,0.07528498672845868,dubai_south_residential_district,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,,dubai_south_residential_district,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,0.041380479203815275,dubai_south_residential_district,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,,dubai_south_residential_district,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0.0842604160123129,dubai_south_residential_district,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.08346971976733686,dubai_south_residential_district,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.08350875820848962,dubai_south_residential_district,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,0.08948636033034096,dubai_south_residential_district,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.0990691634529457,dubai_south_residential_district,2020-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.0762605307179876,dubai_south_residential_district,2020-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.07319188652103488,dubai_south_residential_district,2020-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.08421908527686463,dubai_south_residential_district,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.09633556161275483,dubai_south_residential_district,2020-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.08704555786654876,dubai_south_residential_district,2020-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.08798593260165737,dubai_south_residential_district,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.0777982453915497,dubai_south_residential_district,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,0.10427124413337618,dubai_south_residential_district,2020-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,0.11120496231857609,dubai_south_residential_district,2020-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,0.10254538838311213,dubai_south_residential_district,2020-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,0.11240701755121567,dubai_south_residential_district,2020-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,0.11358512653349741,dubai_south_residential_district,2020-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
