system:index,ndbi,region,week_start,.geo
141,,silicon_oasis,2017-12-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,,silicon_oasis,2017-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,,silicon_oasis,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,,silicon_oasis,2018-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,,silicon_oasis,2018-01-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,,silicon_oasis,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,,silicon_oasis,2018-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,,silicon_oasis,2018-01-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,,silicon_oasis,2018-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,,silicon_oasis,2018-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,,silicon_oasis,2018-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,,silicon_oasis,2018-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,,silicon_oasis,2018-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,,silicon_oasis,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,,silicon_oasis,2018-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,,silicon_oasis,2018-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,,silicon_oasis,2018-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,,silicon_oasis,2018-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,,silicon_oasis,2018-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,,silicon_oasis,2018-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,,silicon_oasis,2018-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,,silicon_oasis,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,,silicon_oasis,2018-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,,silicon_oasis,2018-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,,silicon_oasis,2018-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,,silicon_oasis,2018-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,,silicon_oasis,2018-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,,silicon_oasis,2018-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,,silicon_oasis,2018-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,,silicon_oasis,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,,silicon_oasis,2018-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,,silicon_oasis,2018-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,,silicon_oasis,2018-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,,silicon_oasis,2018-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,,silicon_oasis,2018-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,,silicon_oasis,2018-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,,silicon_oasis,2018-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,,silicon_oasis,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,,silicon_oasis,2018-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,,silicon_oasis,2018-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,,silicon_oasis,2018-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,,silicon_oasis,2018-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,,silicon_oasis,2018-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,,silicon_oasis,2018-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,,silicon_oasis,2018-10-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,,silicon_oasis,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,,silicon_oasis,2018-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,,silicon_oasis,2018-11-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,,silicon_oasis,2018-11-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,,silicon_oasis,2018-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,,silicon_oasis,2018-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,,silicon_oasis,2018-12-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,0.05906295151727334,silicon_oasis,2018-12-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,0.029785891812662633,silicon_oasis,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,0.05564581831419051,silicon_oasis,2018-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,,silicon_oasis,2019-01-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,0.04403282605245371,silicon_oasis,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,,silicon_oasis,2019-01-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,0.05961474019230682,silicon_oasis,2019-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,,silicon_oasis,2019-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,0.033271706490761235,silicon_oasis,2019-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,0.04274115523656445,silicon_oasis,2019-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,0.0590457441331101,silicon_oasis,2019-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,0.04310037789671433,silicon_oasis,2019-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,,silicon_oasis,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,,silicon_oasis,2019-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,0.04584914110451684,silicon_oasis,2019-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,,silicon_oasis,2019-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,0.056865371612514926,silicon_oasis,2019-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
