tag,region,model,horizon,mae_mean,mae_std
PCSBI,DownTown Dubai,KNN,34,4.133020908833237,2.6810843900366046
PCSBI,Dubai Creek Harbour,KNN,2,1.0550967871390975,0.9641614014666186
PCSBI,Dubai Creek Harbour,KNN,6,1.233763609853222,1.0331144074360539
PCSBI,Dubai Creek Harbour,KNN,10,1.4030789903694114,1.2713328147247245
PCSBI,Dubai Creek Harbour,KNN,14,1.3984522070131853,1.6448591891702282
PCSBI,Dubai Creek Harbour,KNN,18,1.324521624803908,1.1659233630108508
PCSBI,Dubai Creek Harbour,KNN,22,1.2230365461281614,0.7084323659005564
PCSBI,Dubai Creek Harbour,KNN,26,1.1900908505969032,1.0153222645881086
PCSBI,Dubai Creek Harbour,KNN,30,1.4620467827524013,1.3405083178196795
PCSBI,Dubai Creek Harbour,KNN,34,1.234920814533484,0.707346774725743
PCSBI,Dubai Marina,KNN,2,4.461293458770316,3.0324080864088363
PCSBI,Dubai Marina,KNN,6,4.139881126663828,3.0484113560324215
PCSBI,Dubai Marina,KNN,10,4.20339077440243,2.5644069484735224
PCSBI,Dubai Marina,KNN,14,4.287614355379636,1.950163852982077
PCSBI,Dubai Marina,KNN,18,4.765806175868297,2.317126323013986
PCSBI,Dubai Marina,KNN,22,4.673979508199918,2.3311937157014873
PCSBI,Dubai Marina,KNN,26,4.5388758054592495,2.667144198524174
PCSBI,Dubai Marina,KNN,30,4.259660662010311,2.7176964339693606
PCSBI,Dubai Marina,KNN,34,3.768735089437625,1.729599682115598
PCSBI,Dubai South Residential District,KNN,2,1.4856918244688495,1.0985638744800794
PCSBI,Dubai South Residential District,KNN,6,1.5249987388022002,1.228289756449146
PCSBI,Dubai South Residential District,KNN,10,1.4769694106943467,1.1571272029964692
PCSBI,Dubai South Residential District,KNN,14,1.5849893500206558,1.0586448708383884
PCSBI,Dubai South Residential District,KNN,18,1.730823316164519,0.9490438442787178
PCSBI,Dubai South Residential District,KNN,22,1.795514690866267,0.9786475597510861
PCSBI,Dubai South Residential District,KNN,26,1.8471673181995694,1.1917635003395857
PCSBI,Dubai South Residential District,KNN,30,1.8036923354302907,1.4815919454789357
PCSBI,Dubai South Residential District,KNN,34,2.0577597764104625,1.4346640099064738
PCSBI,Dubai Sports City,KNN,2,1.8643707388716702,1.689583850198666
PCSBI,Dubai Sports City,KNN,6,1.8379004988325824,1.66339301101767
PCSBI,Dubai Sports City,KNN,10,1.8207768265782813,1.3536459481948
PCSBI,Dubai Sports City,KNN,14,1.7903665363840737,1.2460252229514175
PCSBI,Dubai Sports City,KNN,18,1.904037413210267,1.3824758285727923
PCSBI,Dubai Sports City,KNN,22,1.9098748700547978,1.3567491627682329
PCSBI,Dubai Sports City,KNN,26,1.73028995016417,1.141261181746821
PCSBI,Dubai Sports City,KNN,30,1.5268489845506878,1.1194120758116866
PCSBI,Dubai Sports City,KNN,34,1.6041080777942722,1.0350401446820698
PCSBI,Al Furjan,KNN,2,5.006273621791832,2.560844552481939
PCSBI,Al Furjan,KNN,6,5.1681654707872875,2.6426443167703546
PCSBI,Al Furjan,KNN,10,4.946977587034602,2.742886580182221
PCSBI,Al Furjan,KNN,14,4.579807516211999,2.6402322644213227
PCSBI,Al Furjan,KNN,18,4.837745590832415,2.83212729886876
PCSBI,Al Furjan,KNN,22,5.283226890568229,3.3108745422419994
PCSBI,Al Furjan,KNN,26,4.7235589741544075,3.245765950346772
PCSBI,Al Furjan,KNN,30,4.443826780762042,2.9818927044857206
PCSBI,Al Furjan,KNN,34,5.010481893782518,2.967160560240903
PCSBI,International City Phase 1,KNN,2,1.6454940701394176,1.3337255347989645
PCSBI,International City Phase 1,KNN,6,1.8709919242089246,1.5431376717580647
PCSBI,International City Phase 1,KNN,10,2.0185062828978766,1.6085407640036398
PCSBI,International City Phase 1,KNN,14,1.9663276610396963,1.4902924714500505
PCSBI,International City Phase 1,KNN,18,1.9994320649187984,1.245433710092732
PCSBI,International City Phase 1,KNN,22,2.0520716436562387,0.9966621748642942
PCSBI,International City Phase 1,KNN,26,2.0985177058101443,1.104387665156768
PCSBI,International City Phase 1,KNN,30,2.2143815224852093,1.2629393843046774
PCSBI,International City Phase 1,KNN,34,2.2716531848678696,1.396712771662513
PCSBI,Jumeirah Lakes Towers,KNN,2,3.165098997174334,1.3570087375235083
PCSBI,Jumeirah Lakes Towers,KNN,6,2.956922499034503,0.913616036242363
PCSBI,Jumeirah Lakes Towers,KNN,10,2.543516530069966,0.7745046037380034
PCSBI,Jumeirah Lakes Towers,KNN,14,2.4313300273119935,1.0957074397358721
PCSBI,Jumeirah Lakes Towers,KNN,18,2.527015673351316,0.9144736311320951
PCSBI,Jumeirah Lakes Towers,KNN,22,2.5039053392667725,1.35751047925918
PCSBI,Jumeirah Lakes Towers,KNN,26,2.8071254772813004,1.2389750716862393
PCSBI,Jumeirah Lakes Towers,KNN,30,2.6339960504783093,1.3960712684731837
PCSBI,Jumeirah Lakes Towers,KNN,34,2.74090728108545,0.8942236055773517
PCSBI,Jumeirah Village Circle,KNN,2,3.329002232466242,2.1258499400427313
PCSBI,Jumeirah Village Circle,KNN,6,3.739879214361217,2.380709424335201
PCSBI,Jumeirah Village Circle,KNN,10,3.001675512041625,1.7733681835529973
PCSBI,Jumeirah Village Circle,KNN,14,2.5864334266066704,1.086997331836189
PCSBI,Jumeirah Village Circle,KNN,18,2.45914783744832,0.9788101734835649
PCSBI,Jumeirah Village Circle,KNN,22,2.639790475449707,1.3505974510527072
PCSBI,Jumeirah Village Circle,KNN,26,3.189892281165245,1.8466041477556443
PCSBI,Jumeirah Village Circle,KNN,30,3.3507942924156375,2.381701225891606
