tag,region,model,horizon,mae_mean,mae_std
PC,Dubai Marina,XGB,10,5.067731477542062,2.987692960245317
PC,Dubai Marina,XGB,14,5.182630499636464,3.249320350251052
PC,Dubai Marina,XGB,18,5.035204423386618,2.9561235368992547
PC,Dubai Marina,XGB,22,5.043774926859944,2.865067199602309
PC,Dubai Marina,XGB,26,5.2844616638826265,3.0320695571793137
PC,Dubai Marina,XGB,30,5.837214175231685,3.550260240804293
PC,Dubai Marina,XGB,34,6.255479099676744,3.1675809433005075
PC,Dubai South Residential District,XGB,2,1.0411311619562726,0.6670647690075531
PC,Dubai South Residential District,XGB,6,1.4103890293537868,1.030657718699272
PC,Dubai South Residential District,XGB,10,1.7556375818981995,1.1910767682522796
PC,Dubai South Residential District,XGB,14,2.0641248845827613,1.3177474885952174
PC,Dubai South Residential District,XGB,18,2.52543421478907,1.419302175258921
PC,Dubai South Residential District,XGB,22,2.7604270698622226,1.7086344583935154
PC,Dubai South Residential District,XGB,26,2.7984653411373044,1.8586725201565308
PC,Dubai South Residential District,XGB,30,2.6990656113567493,2.028240221926148
PC,Dubai South Residential District,XGB,34,3.2722774220098385,2.065147511411717
PC,Dubai Sports City,XGB,2,1.3475455814495152,0.6877739932531939
PC,Dubai Sports City,XGB,6,1.9500046934357216,1.2432744325175957
PC,Dubai Sports City,XGB,10,2.2023459479710796,1.483511504197033
PC,Dubai Sports City,XGB,14,2.2749294673558538,1.640551384748017
PC,Dubai Sports City,XGB,18,2.4190312384044033,1.3169050046099027
PC,Dubai Sports City,XGB,22,2.5624642606898176,1.263127484268706
PC,Dubai Sports City,XGB,26,2.4464791968223825,1.1206762545432911
PC,Dubai Sports City,XGB,30,2.069525963373052,0.6087954278892386
PC,Dubai Sports City,XGB,34,2.2344439101204636,0.6630998251313326
PC,Al Furjan,XGB,2,4.619498993498505,2.8231645709017346
PC,Al Furjan,XGB,6,6.0385213486267,2.9359269235139585
PC,Al Furjan,XGB,10,6.263047470560588,2.5525464350526463
PC,Al Furjan,XGB,14,5.959061529069716,2.111752358607987
PC,Al Furjan,XGB,18,6.106507147457579,2.5277647729463273
PC,Al Furjan,XGB,22,5.974806972885522,3.4256999740881224
PC,Al Furjan,XGB,26,5.357549860232892,2.8837360614301213
PC,Al Furjan,XGB,30,4.701261763344371,3.0984608047341875
PC,Al Furjan,XGB,34,5.298747727090841,2.983398491199926
PC,International City Phase 1,XGB,2,1.3024570727935063,1.1774349050263577
PC,International City Phase 1,XGB,6,1.9245990968352014,1.279108251729553
PC,International City Phase 1,XGB,10,2.286437889092454,1.3630466503846304
PC,International City Phase 1,XGB,14,2.4067672752651026,1.596162754472748
PC,International City Phase 1,XGB,18,2.4974890741115994,1.565139833201748
PC,International City Phase 1,XGB,22,2.578166696309581,1.2949259095688705
PC,International City Phase 1,XGB,26,2.6259810541286037,1.1939044076209742
PC,International City Phase 1,XGB,30,2.763767550247091,1.3388479180109312
PC,International City Phase 1,XGB,34,3.069948543784606,1.3426377273697334
PC,Jumeirah Lakes Towers,XGB,2,2.8053546926315573,1.8897416221515682
PC,Jumeirah Lakes Towers,XGB,6,2.9421075031511164,1.4913681489574697
PC,Jumeirah Lakes Towers,XGB,10,2.730707918026553,1.5504123430010361
PC,Jumeirah Lakes Towers,XGB,14,2.5954600159283294,1.2566255454537816
PC,Jumeirah Lakes Towers,XGB,18,2.2657768274277585,1.130372376924849
PC,Jumeirah Lakes Towers,XGB,22,2.3243492972163837,1.1606689291010228
PC,Jumeirah Lakes Towers,XGB,26,2.561970377027395,1.3609904017032364
PC,Jumeirah Lakes Towers,XGB,30,3.404750837729498,1.6519896538114478
PC,Jumeirah Lakes Towers,XGB,34,4.004672425473892,1.8631335183412756
PC,Jumeirah Village Circle,XGB,2,2.217507712356313,0.5164842780612191
PC,Jumeirah Village Circle,XGB,6,2.9870376447912945,0.9914558958746287
PC,Jumeirah Village Circle,XGB,10,2.813331770238576,1.1710782523321792
PC,Jumeirah Village Circle,XGB,14,3.2667613760270777,1.243493249867233
PC,Jumeirah Village Circle,XGB,18,3.3102739254272096,1.1970959783084416
PC,Jumeirah Village Circle,XGB,22,3.2531418129560925,1.6724818639062726
PC,Jumeirah Village Circle,XGB,26,3.4065064587583955,2.081679637792826
PC,Jumeirah Village Circle,XGB,30,3.4357497108536683,2.773572884210571
PC,Jumeirah Village Circle,XGB,34,3.8587626934176353,2.9279319031128828
PC,Jumeirah Village Triangle,XGB,2,4.945853023478249,2.871366777346654
PC,Jumeirah Village Triangle,XGB,6,6.722577694980236,4.278630698303178
PC,Jumeirah Village Triangle,XGB,10,6.709596021007785,3.4685664252109714
PC,Jumeirah Village Triangle,XGB,14,6.77493717198318,3.6011368515476696
PC,Jumeirah Village Triangle,XGB,18,7.168389898530577,4.002473334509374
PC,Jumeirah Village Triangle,XGB,22,7.245043489284269,4.319019939810014
PC,Jumeirah Village Triangle,XGB,26,8.36034923736339,3.92025926424928
PC,Jumeirah Village Triangle,XGB,30,9.317786583723414,4.8291253350159815
PC,Jumeirah Village Triangle,XGB,34,11.134170712799577,5.941870085063384
PC,Jumeriah Beach Residence  - JBR,XGB,2,1.8130213837641598,1.4034505049612005
PC,Jumeriah Beach Residence  - JBR,XGB,6,2.8274545552607537,1.8142684844701453
PC,Jumeriah Beach Residence  - JBR,XGB,10,3.397236623405564,1.9407998051090514
PC,Jumeriah Beach Residence  - JBR,XGB,14,3.9159796198476946,1.9018095569175164
PC,Jumeriah Beach Residence  - JBR,XGB,18,4.189057394886167,1.8224268552834495
PC,Jumeriah Beach Residence  - JBR,XGB,22,4.389347540652152,2.080070252269347
PC,Jumeriah Beach Residence  - JBR,XGB,26,4.017455055485961,1.9918453936195475
PC,Jumeriah Beach Residence  - JBR,XGB,30,3.802319321700716,2.382899016099889
PC,Jumeriah Beach Residence  - JBR,XGB,34,4.513298362766094,2.6291197494175162
PC,Mudon,XGB,2,1.3412518113939864,1.3230282914452898
